latitude,longitude,streetAddressLine1,streetAddressLine2,streetAddressLine3,city,countrySubdivisionCode
37.564464,127.028811,"860, Hawangsimni-dong",Seongdong-gu,,Seoul,11
37.567587,127.023665,700 Hawangsimni,Seongdong,,Seoul,11
37.616535,127.02042,"812-2, Mia-dong",Gangbuk-gu,,Seoul,11
37.627155,127.062094,"333-1 Wolgae3dong, Nowongu, Seoul",,,Seoul,11
37.572818,127.015948,Jongro,"310, Sungindong, Jongrogu, Seoul",,Seoul,11
37.627859,127.061545,Madeul-ro3gil,,,Seoul,11
37.605355,127.095684,"563-3 Sinnae-dong, Jurang-gu",,,Seoul,11
37.588658,127.007299,"11, Dongsomundong2ga, Sungbukgu",,,Seoul,11
37.55727,127.04216,"31-410,11 경희빌딩 1,2층",,,서울,11
37.626349,127.072222,379-27,"Gongneung-dong, Nowon-gu",,Seoul,11
37.6306,127.057351,Wolgye,,,Seoul,11
37.589054,127.004839,"35-1, Seongbukdong 1-Ga, Seongbuk-Gu",,,Seoul,11
37.626148,127.026578,"121-19, Miadong, Kangbukgu",,,Seoul,11
37.565816,127.016641,Heungin-dong,Jung-gu,,Seoul,11
37.582969,127.003876,"30 Dongsung-Dong, Jongro-Gu",,,Seoul,11
37.547594,126.87534,282-23. Yeomchang-dong,,,Seoul,11
37.548937,126.867962,Gonghang daero,,,Seoul,11
37.550477,126.866589,284-38 Yeomchang-dong,,,Gangseo-gu,11
37.55797,126.86227,449-19 가양이마트1층,,,서울,11
37.554982,126.852303,1111 Hwagok 6yuk-dong,,,Gangseo-gu,11
37.540584,126.83755,"1073-10, Hwagok-dong, Gangseo-gu",,,Seoul,11
37.529411,126.832069,"205-49, Sinwol 3-dong, Yangcheon-gu",,,Seoul,11
37.577212,126.972591,"35-41 Tongui-Dong, Jongro-Gu",1F,,Seoul,11
37.5752,126.97394,66 노스게이트빌딩 1층,,,서울,11
37.574199,126.97347,146 Jeokseon-dong,Jongro-gu,,Seoul,11
37.57532,126.96925,54 스페이스본 109-110호,,,서울,11
37.585394,126.98177,"112, Samcheong-dong, Jongno-gu",,,Seoul,11
37.32014,127.02034,657-104. Hannam 1-dong,Yongsan-gu,,Seoul,11
37.547049,127.066397,Sungsu-dong2ga,,,SEOUL,11
37.53524,127.0696,510-5,,,서울,11
37.54069,127.07074,5-47,,,서울,11
37.53838,127.070709,"227-7, Jayang-dong",Gwangjin-gu,,Seoul,11
37.541618,127.071191,Neungdong-ro,,,Seoul,11
37.5378,127.07255,227-7 스타시티1층 19~21호,,,서울,11
37.538441,127.073359,Achasan-ro 272,,,Seoul,11
37.551941,127.07649,Neung dong ro,,,Seoul,11
37.53755,127.08225,"779, Jayang-dong, Gwangjin-gu",,,Seoul,11
37.557593,127.079428,Junggok-dong 649-4,,,Seoul,11
37.545222,127.087119,"67-37, Guui-dong, Gwangjin-gu",,,Seoul,11
37.555827,126.910737,"475-13, Seogyo-Dong, Mapo-Gu",,,Seoul,11
37.55676,126.91993,"205-6,Donggyo-dong","Mapo-gu, Seoul",,Seoul,11
37.557531,126.922959,178 Yanghwaro,Mapo-gu,,Seoul,11
37.55676,126.92416,"165-1, Donggyo-dong, Mapo-gu",,,Seoul,11
37.556208,126.934323,72-14 Changcheon-dong,Seodaemun-gu,,Seoul,11
37.55525,126.934718,54-1 Nogosan-dong,Mapo-gu,,Seoul,11
37.566707,126.930493,188-2 Yeonhui-dong,Seodaemun-gu,,Seoul,11
37.57501,126.916101,Gajaeulmirae-ro,,,Seoul,11
37.556077,126.935816,Sinchon-ro 83,,,Seoul,11
37.558706,126.936727,"33-9, Changcheon-Dong, Seodaemun-Gu",,,Seoul,11
37.55649,126.93712,"18-55 즐거운빌딩 1,2,3층",,,서울,11
37.55257,126.93781,"63-14, Sinsu-dong, Mapo-gu",,,Seoul,11
37.557796,126.938084,"13-19 Changcheon-Dong, Seodaemun-Gu",1 - 5F,,Seoul,11
37.577254,126.920297,Geobukgol-ro 84,,,Seoul,11
37.563501,126.937922,50 Yeonsero,Seodaemun-gu,,Seoul,11
37.556505,126.940238,20-25 Changcheon-dong Seodaemun-gu,,,Seoul,11
37.570554,126.934188,"87-26, Yeonhui-dong, Seodaemun-gu",,,Seoul,11
37.56177,126.94147,134 성산로 250 연세세브란스종합관,,,서울,11
37.551047,126.943161,"22-60, Daeheung-dong",Mapo-gu,,Seoul,11
37.577317,126.891181,1654 DMC 이안상암1단지 102호,,,서울,11
37.576153,126.889209,"1647, Sangam-dong, Mapo-gu",,,Seoul,11
37.579148,126.892336,sangamdong,,,Seoul,11
37.581183,126.890752,"1603, Sangam-dong, Mapo-gu",,,Seoul,11
37.64817,127.062244,"763-3, Sanggyedong Nowongu",,,Seoul,11
37.65049,127.07599,"360-6 중흥빌딩 103,203호",,,서울,11
37.654562,127.063617,"723, Sanggaedong, Nowon-gu",,,Seoul,11
37.65657,127.066353,Nowonro,,,Seoul,11
37.651756,127.047238,Nohaero,,,SEOUL,11
37.645363,127.033148,123-18,,,Seoul,11
37.63804,127.0264,418-17,,,서울,11
37.63997,127.027408,174-13 suyu-dong gangbuk-gu Seoul,,,seoul,11
37.660939,127.058333,"694, Sanggye-dong",Nowon-gu,,Seoul,11
37.555431,127.010743,"374-27, Sindang-dong, Jung-gu,",,,Seoul,11
37.547863,127.015519,Geumhodong4ga,,,Seoul,11
37.569018,127.009061,Euljiro,,,Seoul,11
37.565131,127.007183,"185-1 Gwanghui-dong 1-ga, Jung-gu, Seoul",,,Seoul,11
37.559628,127.006142,62-35 jangchoongro 1ga,jung-gu,,seoul,11
37.566539,127.006262,Uljiro,,,Seoul,11
37.543215,127.013202,527-3,,,Seoul,11
37.534833,127.010896,"36-7,Hannam dong",Youngsan-gu,,Seoul,11
37.58154,127.00234,1-115 1-2층,,,서울,11
37.51031,127.00696,70-2 뉴코아 1층,,,서울,11
37.518544,127.00765,149 Jamwon-dong,Seocho-gu,,Seoul,11
37.52899,126.99178,"10-8, 7-33",,,서울,11
37.493617,126.986513,777-11 bangbae-dong,,,seocho-gu,11
37.56004,126.855329,628-5 Deungchon-dong,Gangseo-gu,,Seoul,11
37.561569,126.853214,Gayangro,,,seoul,11
37.558276,126.844362,"668-9, Deungchon 3-dong, Gangseo-gu",,,Seoul,11
37.560012,126.840539,689 Deungchon-Dong,,,Seoul,11
37.560136,126.839292,"678-14, Deungchon 3-dong, Gangseo-gu",,,Seoul,11
37.567054,126.840931,Magokro,,,Seoul,11
37.558738,126.835154,"728-11, Magok-dong",Gangseo-gu,,Seoul,11
37.54961,126.835991,"719-6, Naebalsan-dong",Gangseo-gu,,Seoul,11
37.560813,126.833713,"796-3, Magok-dong",Gangseo-gu,,Seoul,11
37.559557,126.825921,"798-3, Magok-dong",Gangseo-gu,,Seoul,11
37.568377,126.825884,"759-3,magok-dong,gangseo-gu, seoul-si",1~2,,seoul,11
37.576514,126.830641,Magoro,,,seoul,11
37.581331,126.888569,1597 Sangam-dong,Mapo-gu,,Seoul,11
37.567083,126.821687,743-1,"Magok-dong, Ganggseo-gu",,Seoul,11
37.538243,126.82697,52-14,"Sinwol-dong, Yangcheon-gu",,Seoul,11
37.574515,126.816584,Banghwa Daero,,,Seoul,11
37.566385,126.946273,"115 Daesin-Dong, Seodaemun-Gu",,Yonsei Foundation Y Building,Seoul,11
37.545908,126.952958,254-8 Gongdeok-dong,Mapo-gu,,Seoul,11
37.54395,126.947323,168-9 Yeomri-dong,Mapo-gu,,Seoul,11
37.542733,126.950691,22 dohwa-dong mapo-gu Seoul,,,seoul,11
37.54146,126.94882,176-2,,,서울,11
37.542421,126.953341,"Singongdeok-Dong, Mapo-Gu",2F,"Gongdeok E-Mart, Daewoo World Mark",Seoul,11
37.541183,127.095382,200-2 guui-dong,gangdong-gu,,seoul,11
37.55123,127.089924,chunhodaero,,,seoul,11
37.542857,127.099789,"427-5 Gwangjang-dong, Gwangjin-gu",,,Seoul,11
37.331288,126.749031,1422-35. Sillim 5(o)-dong Gwanak-gu,,,Seoul,11
37.335558,126.728551,"Ace Techno 8-cha Guro 3-dong, Guro-gu",,,Seoul,11
37.298935,126.971577,"285-6, Yuljeon-dong, Jangan-gu",Jangan,,Seoul,11
37.423894,126.884357,"17, lljik-ro",,,Seoul,11
37.60038,126.92027,90-1,,,서울,11
37.601239,126.926912,"96-1, Eungam 1-dong, Eunpyeong-gu",,,Seoul,11
37.588726,126.943991,301-19 Hongje-dong,Seodaemun-gu,,Seoul,11
37.539606,126.963562,BaekBeom-ro,,,seoul,11
37.52948,126.95815,40-1,,,서울,11
37.5446,126.96723,111-35,,,서울,11
37.539214,126.96901,Baekbum-ro,,,Seoul,11
37.544118,126.971891,"69-5, Galwol-dong, Yongsan-gu",1-3F,,Seoul,11
37.542823,126.972302,galwaldong,youngsangu,,Seoul,11
37.528745,126.966422,342,hangangro 2,,Seoul,11
37.527327,126.965783,"391, Hangangro2ga",Yongsan-gu,,Seoul,11
37.526636,126.967477,Hangangdaero,,,Seoul,11
37.524216,126.970862,Yongsan-dong 5ga 24,Yongsan-gu,,Seoul,11
37.335507,127.005197,"132, Hungindong, Junggu",,,Seoul,11
37.48204,127.04257,4-3 대흥빌딩,,,서울,11
37.557178,126.984396,Sogongro,,,Seoul,11
37.476217,126.965057,"1657-3 Bongcheon-dong, Gwanak-gu",,,Seoul,11
37.477746,126.961109,1660-1 Bongcheon-dong,Gwanak-gu,,Seoul,11
37.476071,126.981002,1060-10 Namhyeon-dong Gwanak-gu,,,Seoul,11
37.479283,126.952593,158 Gwanakro,Gwanak-gu,,Seoul-si,11
37.477308,126.982168,"444-7 Bangbae-dong, Seocho-gu",,,Seoul,11
37.47849,126.98135,1031-27 양지빌딩 1-2층,,,서울,11
37.481286,126.951345,"869-1, Bongcheon-dong, Gwanak-gu",,,Seoul,11
37.481654,126.952317,"861-6, Bongcheon-dong, Gwanak-gu",,,Seoul,11
37.303381,127.61879,"7-4 Songpa-dong, Songpa-gu",,,Seoul,11
37.31279,127.61285,"11-4, Sincheon-dong,Songpa-gu",,,Seoul,11
37.325046,127.62181,329-1 Gwangjang-dong,Gwangjin-gu,,Seoul,11
37.305487,127.7597,89-12 Bangi-dong Songpa-gu,Songpa District,,Seoul,11
37.303969,127.45205,180 Jamsil-dong,Songpa-gu district,,Seoul,11
37.30278,127.35464,"1001-10, Daechi-dong",Gangnamgu,,Seoul,11
37.312765,127.3563,"52-1, Cheongdam-dong",Gangnam-gu,,Seoul,11
37.303527,127.32847,"154-10, Samseong1-dong, Gangnam-gu",Yungjeon Building,,Seoul,11
37.391656,127.3362,"712, Sanggaedong Nowongu",,,Seoul,11
37.385393,127.2554,"659-5, Chang-Dong",Dobong-Gu,,Seoul,11
37.29577,127.2173,"735-3 Yeoksam-dong,Gangnam-gu",Gangnam-gu District,,Seoul,11
37.609741,126.930906,281-176 Bulgwang-dong Eunpyeong-gu,,,Seoul,11
37.618834,126.921592,308-14 Bulgwang-dong,Eunpyeong-gu,,Seoul,11
37.620277,126.919917,395-6 Galhyeon-dong,Eunpyeong-gu,,Seoul,11
37.634001,126.918696,"113,114,115,116 Jinkwan 1-ro Eunpyeong-g",,,Seoul,11
37.606147,126.967212,pyeogchangdong 182-11,Jongro,,Seoul,11
37.639539,126.918734,21 Jingwan 3-ro,Eunpyeong-gu,,Seoul,11
37.49538,126.95489,501-9,,,서울,11
37.496871,126.952716,"475-4, 475-5, Sangdo 1-dong, Dongjak-gu,",,,Seoul,11
37.503342,126.948369,666-5 Sangdo 1-dong,Dongjak-gu,,Seoul,11
37.506945,126.958244,heukseok-dong 205-5,dongjak-gu,,seoul,11
37.484053,126.972556,252-15 Sadang-dong,Dongjak-gu,,Seoul,11
37.51326,126.946608,128-15 Noryangjin-dong,Dongjak-gu,,Seoul,11
37.484371,126.979737,300 Sadangro,Dongjak-gu,,Seoul-si,11
37.485065,126.982814,3001-2 bangbae-dong,seocho-gu,,seoul,11
37.521157,126.969138,"302-60 Dongbu Ichon-Dong, Yongsan-gu",,,Seoul,11
37.518588,126.977256,"300-20, Ichon-dong",Yongsan-gu,,Seoul,11
37.47781,127.04514,229-1,,,서울,11
37.46331,127.03684,215 리빙관 101호,,,서울,11
37.58302,126.99832,154-3,,,서울,11
37.582302,127.001843,Daehakro12gil,,,Seoul,11
37.584154,127.002123,"90-18, Hyehwa-dong",Jongno-gu,,Seoul-si,11
37.604,126.995816,"159-1,Donggyo-dong, Mapo-gu",,,Seoul,11
37.539694,127.123368,"431-3, Cheonho-dong",,,Seoul,11
37.538981,127.125222,"455-4, Cheonho dong, Gangdong-gu",,,Seoul,11
37.663433,127.007547,22-1,,,Seoul,11
37.467193,127.100016,50-9,,,Gangnam-gu,11
37.447411,127.056281,205-1 Sinwon-dong,Seocho-gu,,Seoul,11
37.478339,127.143388,472 jangji dong,songpa-gu,,seoul,11
37.48004,127.148858,hakamdong 90-33,Hanamsi,,Gyeonggi,11
37.534421,126.994725,"127-6, Itaewon-dong",Yongsan-gu,,Seoul,11
37.537077,127.001036,683-139 Hannam-dong,Yongsan-gu,,Seoul,11
37.551213,126.989709,yongsan-dong 2ga san 1-11,yongsan-gu,,seoul,11
37.659434,126.770234,"770-1, Janghangdong, Ilsandonggu","Goyangshi, Gyeonnggido",,Gyeonggido,11
37.536457,127.133554,Cheonho-dong,Gangdong-gu,,Seoul,11
37.534784,127.137209,457-4 gil-dong,Gangdong-gu,,Seoul,11
37.538718,127.140054,"378-3,Gildong,Gangdong-gu",,,Seoul,11
37.545322,127.143351,353-2 Myeongil-dong,Gangdong-gu,,Seoul,11
37.554939,127.129932,Amsadong 441-12,Gangdong-gu,,Seoul,11
37.551668,127.143788,312-28 Myeongil-dong,Gangdong-gu,,Seoul,11
37.554009,127.156021,"47-7 Myungil-dong,Gangdong-gu",,,Seoul,11
37.557411,127.17021,godeok-dong,gangdong-gu,,Seoul,11
